track_id,title,artist,album,release_date,popularity,duration_ms,explicit,year,ranking,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
42fw0rxRO2xbesF6mJfd4Y,Tequila,Dan + Shay,Dan + Shay,2018-06-22,76,196746,False,2019,91,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,4
4dAMdQ6g4kGmnc1MDHsg77,Shotta Flow,NLE Choppa,Shotta Flow,2019-01-17,64,160013,True,2019,92,0.888,0.43,9,-6.728,1,0.588,0.0786,1.58e-06,0.132,0.45,120.088,4
5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),2019-08-09,66,199427,True,2019,93,0.872,0.8140000000000001,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.5700000000000001,98.985,4
4qQwGRtGT7l6ckQtdPEFd4,Talk You Out Of It,Florida Georgia Line,Can't Say I Ain't Country,2019-02-15,63,202920,False,2019,94,0.651,0.708,4,-4.791,1,0.0376,0.582,0.0,0.0796,0.558,119.964,4
4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),Bazzi,Beautiful (feat. Camila Cabello),2018-08-02,75,180000,False,2019,95,0.638,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,4
5AnSllIrgGsCZzZJkVnApx,Eyes On You,Chase Rice,Lambs & Lions,2017-11-17,70,182493,False,2019,96,0.606,0.652,9,-6.982,1,0.0281,0.323,0.0,0.201,0.476,97.155,4
0uSGTaHms9ceAxb7L6VLrU,All To Myself,Dan + Shay,All To Myself,2018-05-03,52,169612,False,2019,97,0.651,0.782,1,-4.622,1,0.0303,0.23,0.0,0.139,0.619,94.94,4
0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),Ariana Grande,boyfriend,2019-08-02,81,186106,True,2019,98,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.7020000000000001,190.097,4
7DHApOHsIFo7EyfieArYGE,Walk Me Home,P!nk,Walk Me Home,2019-02-20,64,177390,False,2019,99,0.652,0.453,1,-6.119,1,0.0445,0.0507,0.0,0.179,0.432,88.039,3
6Hj9jySrnFppAI0sEMCZpJ,Robbery,Juice WRLD,Death Race For Love,2019-03-08,8,240050,True,2019,100,0.685,0.6920000000000001,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966,5
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,After Hours,2020-03-20,92,200040,False,2020,1,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4
21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,Hollywood's Bleeding,2019-09-06,89,215280,False,2020,2,0.6950000000000001,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,4
0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,Please Excuse Me for Being Antisocial,2019-12-06,85,196652,True,2020,3,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,4
2FlcxnvybdwpaMmMhaRtSN,Don't Start Now,Dua Lipa,Future Nostalgia (The Moonlight Edition),2021-02-11,69,183290,False,2020,4,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,4
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),DaBaby,BLAME IT ON BABY,2020-04-17,79,181733,True,2020,5,0.746,0.6900000000000001,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,4
3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,Fine Line,2019-12-13,85,207133,False,2020,6,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.5690000000000001,99.048,4
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),Future,Life Is Good (feat. Drake),2020-01-10,78,237735,True,2020,7,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,4
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,Memories,2019-09-20,30,189486,False,2020,8,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.5750000000000001,91.019,4
7yFhA2fUsL2oIMWlw5DaHQ,The Bones,Maren Morris,GIRL,2019-03-08,73,197293,False,2020,9,0.612,0.5700000000000001,11,-6.642,0,0.0347,0.278,0.0,0.0963,0.334,77.004,4
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,2019-05-17,91,182160,False,2020,10,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,4
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,Hot Pink,2019-11-07,80,237893,True,2020,11,0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,4
5cYFwgA5dHoqR3xGnlr9ew,I Hope (feat. Charlie Puth),Gabby Barrett,Goldmine,2020-06-19,64,211605,False,2020,12,0.5630000000000001,0.5760000000000001,6,-6.495,1,0.0401,0.171,0.0,0.158,0.412,75.019,4
2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",2020-06-24,74,227478,True,2020,13,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,4
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,2019-10-17,78,209438,False,2020,14,0.8240000000000001,0.588,6,-6.4,0,0.0924,0.6920000000000001,0.000104,0.149,0.513,98.027,4
5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. Beyoncé),Megan Thee Stallion,Savage Remix (feat. Beyoncé),2020-04-29,67,242000,True,2020,15,0.8220000000000001,0.743,10,-4.772,0,0.28,0.016,0.0,0.127,0.636,84.459,4
696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,ROXANNE,2019-10-10,78,163636,True,2020,16,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,5
4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),Justin Bieber,Changes,2020-02-14,77,212866,False,2020,17,0.806,0.546,9,-6.6370000000000005,1,0.0575,0.3,0.0,0.102,0.874,147.986,4
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,everything i wanted,2019-11-13,86,245425,False,2020,18,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4
24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,SAINt JHN,Roses (Imanbek Remix),2019-10-09,81,176840,True,2020,19,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,4
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,Fine Line,2019-12-13,89,174000,False,2020,20,0.548,0.8160000000000001,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4
7ce20yLkzuXXLUhzIDoZih,Before You Go,Lewis Capaldi,Before You Go,2019-11-19,75,215106,False,2020,21,0.459,0.5750000000000001,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,4
4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,Falling,2018-10-05,3,159381,False,2020,22,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,4
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,"10,000 Hours (with Justin Bieber)",2019-10-04,78,167693,False,2020,23,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,4
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),Cardi B,WAP (feat. Megan Thee Stallion),2020-08-07,80,187541,True,2020,24,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,4
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),Mustard,Perfect Ten,2019-06-28,81,180434,True,2020,25,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,4
2mt1IqcFyY1zmYZT8Q3xw9,hot girl bummer,blackbear,everything means nothing,2020-08-21,2,188343,True,2020,26,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,1
6wJYhPfqk3KGhHRG76WzOh,Blueberry Faygo,Lil Mosey,Blueberry Faygo,2020-02-07,73,162546,True,2020,27,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,4
6bnF93Rx87YqUBLSgjiMU8,Heartless,The Weeknd,After Hours,2020-03-20,85,198266,True,2020,28,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,4
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,KIRK,2019-09-27,77,159714,True,2020,29,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,4
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,Rare,2020-01-10,83,206458,False,2020,30,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,4
6KgBpzTuTRPebChN0VTyzV,Good as Hell,Lizzo,Cuz I Love You (Super Deluxe),2019-04-17,78,159735,False,2020,31,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,4
127QTOFJsJQp5LbJbu3A1y,Toosie Slide,Drake,Toosie Slide,2020-04-03,74,247058,True,2020,32,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,4
4PULMUg3AwudcRCzvVmgXT,Break My Heart,Dua Lipa,Future Nostalgia (The Moonlight Edition),2021-02-11,67,221820,False,2020,33,0.73,0.729,4,-3.434,0,0.0884,0.167,1.3899999999999998e-06,0.349,0.467,113.011,4
5MwynWK9s4hlyKHqhkNn4A,Chasin' You,Morgan Wallen,If I Know Me,2018-04-27,83,205453,False,2020,34,0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074,4
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),Jawsh 685,Savage Love (Laxed - Siren Beat),2020-06-11,77,171374,True,2020,35,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,4
7FEwp8BavoEVE3AnxJDchc,No Guidance (feat. Drake),Chris Brown,No Guidance (feat. Drake),2019-06-08,2,260640,True,2020,36,0.6980000000000001,0.454,1,-6.756,0,0.151,0.123,0.0,0.155,0.137,92.932,4
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,Romance,2019-12-06,77,170746,False,2020,37,0.724,0.491,8,-6.024,1,0.0296,0.018,1.2900000000000002e-05,0.0887,0.383,105.046,4
0t1kP63rueHleOhQkYSXFY,Dynamite,BTS,Dynamite (DayTime Version),2020-08-28,5,199053,False,2020,38,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,4
1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,Chris Brown,Slime & B,2020-05-08,77,176960,True,2020,39,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,4
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),Roddy Ricch,Please Excuse Me for Being Antisocial,2019-12-06,72,220486,True,2020,40,0.8310000000000001,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,4
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),Drake,Laugh Now Cry Later (feat. Lil Durk),2020-08-14,81,261492,True,2020,41,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,4
6kK6Tz8esTt3pqSaNiM1qB,Woah,Lil Baby,My Turn (Deluxe),2020-10-01,51,183011,True,2020,42,0.883,0.599,11,-5.551,1,0.248,0.0177,0.0,0.179,0.413,142.976,4
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),Powfu,death bed (coffee for your head),2020-02-08,84,173333,False,2020,43,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.6960000000000001,0.348,144.026,4
0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes,Señorita,2019-06-21,80,190960,False,2020,44,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,4
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,2019-10-04,84,175720,True,2020,45,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,85,194087,False,2020,46,0.7010000000000001,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4
3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),24kGoldn,Mood (feat. iann dior),2020-07-24,14,140525,True,2020,47,0.7000000000000001,0.722,7,-3.558,0,0.0369,0.221,0.0,0.272,0.756,90.989,4
24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),Lady Gaga,Rain On Me (with Ariana Grande),2020-05-22,74,182200,False,2020,48,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,4
6IParsannfwoLCcNSfxQPh,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe),2020-07-20,53,190476,True,2020,49,0.8230000000000001,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,4
6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),2019-10-12,73,221714,True,2020,50,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,4
6fWa5CRgy0z30OeGZyMBvD,Heart On Ice,Rod Wave,PTSD,2019-06-14,1,159669,True,2020,51,0.733,0.389,10,-8.468,0,0.0738,0.0513,0.0,0.141,0.244,157.878,3
5M8goiFYynmNxhueYW6grR,Nobody But You (Duet with Gwen Stefani),Blake Shelton,Fully Loaded: God's Country,2019-12-13,66,194866,False,2020,52,0.463,0.653,0,-5.515,1,0.0273,0.111,0.000136,0.172,0.233,143.912,4
0lsRatBUs9HNIZAmoGABzk,Trampoline,SHAED,MELT,2018-09-21,64,184060,False,2020,53,0.6890000000000001,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,4
2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),Juice WRLD,Legends Never Die,2020-07-10,79,205484,True,2020,54,0.625,0.8140000000000001,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,4
5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,Lizzo,Cuz I Love You (Deluxe),2019-05-03,61,173325,True,2020,55,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,4
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),JP Saxe,If the World Was Ending (feat. Julia Michaels),2019-10-17,79,208687,False,2020,56,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,4
34vnQF8ApKfi00wTV5rrC7,We Paid (feat. 42 Dugg),Lil Baby,My Turn (Deluxe),2020-10-01,52,181929,True,2020,57,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.5640000000000001,135.14,4
16wAOAZ2OkqoIDN7TpChjR,Yummy,Justin Bieber,Changes,2020-02-14,70,208520,False,2020,58,0.676,0.506,9,-6.652,0,0.0958,0.345,0.0,0.118,0.497,145.842,4
7cA3PnUQDlUyBBwpRozQeo,One Man Band,Old Dominion,Old Dominion,2019-10-25,78,186240,False,2020,59,0.706,0.358,6,-8.331,1,0.0347,0.677,0.0,0.107,0.478,75.991,4
4TCc369aRPRubv1m8R1TBG,Got What I Got,Jason Aldean,9,2019-11-22,68,178146,False,2020,60,0.512,0.58,3,-6.658,0,0.029,0.621,1.72e-05,0.513,0.303,159.847,3
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,Surfaces,Where the Light Is,2019-01-06,75,158571,False,2020,61,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.6940000000000001,112.022,4
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem,Music To Be Murdered By,2020-01-17,84,210800,True,2020,62,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.8290000000000001,165.995,4
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Juice WRLD,Bandit (with YoungBoy Never Broke Again),2019-10-04,74,189322,True,2020,63,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,4
5RqR4ZCCKJDcBLIn4sih9l,Party Girl,StaySolidRocky,Party Girl,2020-04-21,73,147800,False,2020,64,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,4
1kFpL1itkwkdhO6kcmNJra,Die From A Broken Heart,Maddie & Tae,Die From A Broken Heart,2018-10-19,66,188290,False,2020,65,0.607,0.514,4,-6.631,1,0.0323,0.363,0.0,0.258,0.414,75.978,4
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),DJ Khaled,POPSTAR (feat. Drake),2020-07-17,74,200221,True,2020,66,0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,4
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,1994-10-28,81,241106,False,2020,67,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,4
6uyiyatWPCqC59Mm4rO8xL,One Of Them Girls,Lee Brice,Hey World,2020-11-20,77,188893,False,2020,68,0.643,0.79,4,-6.079,1,0.0461,0.29,0.0,0.107,0.808,95.981,4
73nVXVgoqOuZfdbtONnWVE,Hard To Forget,Sam Hunt,Hard To Forget,2020-02-07,52,204760,False,2020,69,0.6890000000000001,0.6890000000000001,4,-5.517,1,0.045,0.23,0.0,0.5700000000000001,0.664,130.069,4
6NhS5LwYbJ6xD7BGvlWRJO,One Margarita,Luke Bryan,One Margarita,2020-03-13,64,193426,False,2020,70,0.641,0.842,9,-4.872,1,0.0464,0.0969,0.0,0.169,0.738,89.997,4
6fTt0CH2t0mdeB2N9XFG5r,Panini,Lil Nas X,7 EP,2019-06-21,62,114893,False,2020,71,0.7030000000000001,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,4
5Z8HZM6iQMhhqyPcCGY5g9,Hot (feat. Gunna),Young Thug,So Much Fun,2019-08-16,75,193026,True,2020,72,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,4
0Al3wN3keprGTSgG8NBwjr,I Hope You’re Happy Now,Carly Pearce,Carly Pearce,2020-02-14,72,198688,False,2020,73,0.591,0.8150000000000001,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,4
5LDs1JQo0frXXFPTDZ7WBg,Emotionally Scarred,Lil Baby,My Turn (Deluxe),2020-10-01,52,197529,True,2020,74,0.585,0.641,6,-4.269,0,0.133,0.0286,0.0,0.316,0.266,88.284,4
4S2uhQE8L9V6p7rj7SiauJ,Suicidal (feat. Juice WRLD) - Remix,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],2020-03-13,75,225857,True,2020,75,0.655,0.441,9,-5.245,0,0.0629,0.474,0.0,0.099,0.273,139.957,4
3HNWVQHXpW70ubsDhvnegu,The Bigger Picture,Lil Baby,My Turn (Deluxe),2020-10-01,61,252728,True,2020,76,0.59,0.618,1,-5.756,1,0.334,0.0127,0.0,0.244,0.153,96.459,3
0DiDStADDVh3SvAsoJAFMk,Only Human,Jonas Brothers,Happiness Begins,2019-06-07,73,183000,False,2020,77,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,4
1EI5fPYwbCLDaxFHe7nFM2,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe),2020-07-20,50,201600,True,2020,78,0.49,0.618,1,-5.655,1,0.104,0.0221,3.77e-06,0.259,0.286,99.7,4
6OlvgAKJjNZbuyOh7dASoz,Sum 2 Prove,Lil Baby,My Turn (Deluxe),2020-10-01,51,205760,True,2020,79,0.8270000000000001,0.552,4,-7.571,0,0.274,0.0169,0.0,0.122,0.408,124.011,4
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Ariana Grande,Stuck with U,2020-05-08,82,228482,False,2020,80,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,3
3mZNztgWFsvm9wfcqSOdKg,Mood Swings (feat. Lil Tjay),Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe),2020-07-20,53,213333,True,2020,81,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,4
7lidXGPXPYLNThITAOTlkK,You should be sad,Halsey,Manic,2020-01-17,74,205473,True,2020,82,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,4
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,Meet The Woo,2019-07-26,83,216386,True,2020,83,0.548,0.805,7,-5.732,1,0.351,0.212,0.0003889999999999,0.408,0.648,142.094,4
4nK5YrxbMGZstTLbvj6Gxw,Supalonely,BENEE,STELLA & STEVE,2019-11-15,71,223480,True,2020,84,0.863,0.631,7,-4.689,1,0.0534,0.305,3.0400000000000004e-05,0.123,0.8170000000000001,128.977,4
5JpI6jI6wKwk0wZJ6VN75b,Even Though I'm Leaving,Luke Combs,What You See Ain't Always What You Get (Deluxe Edition),2020-10-23,51,225253,False,2020,85,0.554,0.755,2,-6.04,1,0.0319,0.225,0.0,0.301,0.624,77.962,4
39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,THE SCOTTS,THE SCOTTS,2020-04-24,77,165977,True,2020,86,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,4
7f5trao56t7sB7f14QDTmp,Juicy,Doja Cat,Hot Pink,2019-11-07,72,203093,True,2020,87,0.785,0.652,0,-2.607,1,0.0668,0.102,0.0,0.0697,0.484,170.024,4
5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,Kane Brown,Be Like That (feat. Swae Lee & Khalid),2020-07-10,72,191406,False,2020,88,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.5800000000000004e-05,0.126,0.322,86.97,4
30RZAuEkYeDXvy46Iv6l7E,Homesick,Kane Brown,Experiment Extended,2019-11-01,67,205400,False,2020,89,0.7010000000000001,0.5,8,-8.82,1,0.0303,0.46,0.0,0.234,0.409,97.028,4
1ENdcyhqdylaLsPVgB83qq,Rags2Riches (feat. ATR Son Son),Rod Wave,Pray 4 Love,2020-04-03,0,167183,True,2020,90,0.904,0.252,5,-17.54,0,0.11,0.294,0.0,0.104,0.227,117.994,4
0kPeZAyIhIfeZNrtfjJGDB,Bluebird,Miranda Lambert,Wildcard,2019-11-01,71,209760,False,2020,91,0.661,0.633,7,-5.986,1,0.0348,0.038,2.75e-06,0.124,0.613,81.984,4
2U5WueTLIK5WJLD7mvDODv,Wishing Well,Juice WRLD,Legends Never Die,2020-07-10,79,194621,True,2020,92,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,4
5YL4b69ecFCG6bfZIY2lI7,Does To Me (feat. Eric Church),Luke Combs,What You See Ain't Always What You Get (Deluxe Edition),2020-10-23,52,223320,False,2020,93,0.616,0.849,0,-4.897,1,0.0373,0.311,0.0,0.311,0.638,113.065,4
48KXAIruJ07kJVCWOGohMV,P*$$Y Fairy (OTW),Jhené Aiko,P*$$Y Fairy (OTW),2020-01-17,71,181860,True,2020,94,0.5720000000000001,0.519,2,-7.092,0,0.212,0.536,0.0,0.102,0.35,128.331,4
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),Surf Mesa,ily (i love you baby) (feat. Emilee),2019-11-26,78,176546,False,2020,95,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4
0eBXyY4SatzpE7opnzgXvz,More Than My Hometown,Morgan Wallen,More Than My Hometown,2020-04-17,59,216573,False,2020,96,0.621,0.882,6,-5.01,1,0.0459,0.601,0.0,0.132,0.5740000000000001,126.014,4
0IyIAxDXYOJMHLsTLrbOfy,Lovin' On You,Luke Combs,What You See Ain't Always What You Get (Deluxe Edition),2020-10-23,51,194866,False,2020,97,0.5720000000000001,0.949,4,-4.865,1,0.06,0.00165,0.000195,0.163,0.53,118.974,4
3sKz6Sd72K0ofPWcJPPk6H,Said Sum,Moneybagg Yo,Code Red,2020-09-18,66,155168,True,2020,98,0.929,0.667,8,-6.789,0,0.353,0.0185,0.0,0.1,0.274,126.998,4
2rTnVB1bvwxHtaIl4uVu7f,Slide,H.E.R.,Slide,2019-09-27,63,238321,True,2020,99,0.8320000000000001,0.469,10,-9.141,0,0.339,0.0807,8.259999999999999e-06,0.207,0.197,97.023,4
4cSSL3YafYjM3yjgFO1vJg,Walk Em Down (feat. Roddy Ricch),NLE Choppa,Walk Em Down (feat. Roddy Ricch),2020-03-19,69,173288,True,2020,100,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,4
463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),Dua Lipa,Levitating (feat. DaBaby),2020-10-01,75,203064,False,2021,1,0.7020000000000001,0.8250000000000001,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4
37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,Save Your Tears (Remix),2021-04-23,83,191013,False,2021,2,0.65,0.8250000000000001,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,4
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,After Hours,2020-03-20,92,200040,False,2021,3,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),24kGoldn,El Dorado,2021-03-26,83,140533,True,2021,4,0.7010000000000001,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,4
4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,SOUR,2021-05-21,87,178146,True,2021,5,0.5630000000000001,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.6880000000000001,166.928,4
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),Doja Cat,Kiss Me More (feat. SZA),2021-04-09,79,208866,True,2021,6,0.762,0.7010000000000001,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,4
7MAibcTli4IisCtbHKrGMh,Leave The Door Open,Bruno Mars,Leave The Door Open,2021-03-05,26,242096,False,2021,7,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4
5wANPM4fQCJwkGd4rN57mH,drivers license,Olivia Rodrigo,SOUR,2021-05-21,88,242013,True,2021,8,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4
